,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,KM/yr
3671,Volkswagen Vento Diesel Highline,Hyderabad,2010,71000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,4.25,5461.54
3672,Tata Safari Storme 2012-2015 VX,Hyderabad,2014,93000,Diesel,Manual,First,14.0,2179.0,138.1,7.0,8.25,10333.33
3673,Honda Accord 2.4 Elegance M/T,Hyderabad,2010,119000,Petrol,Manual,First,10.2,2354.0,180.0,5.0,5.95,9153.85
3674,Maruti Eeco 7 Seater Standard,Coimbatore,2016,42225,Petrol,Manual,First,15.1,1196.0,73.0,7.0,4.3,6032.14
3675,Maruti Swift VDI,Ahmedabad,2012,65000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,3.9,5909.09
3676,Maruti Baleno Zeta Automatic,Pune,2016,27809,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,6.41,3972.71
3677,Mahindra XUV500 W8 2WD,Coimbatore,2015,65100,Diesel,Manual,First,15.1,2179.0,140.0,7.0,8.36,8137.5
3678,Hyundai Xcent 1.2 Kappa S,Chennai,2014,51000,Petrol,Manual,First,19.1,1197.0,82.0,5.0,3.85,5666.67
3679,Mercedes-Benz New C-Class C 220 CDI Style,Hyderabad,2017,10000,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,36.0,1666.67
3680,Skoda Superb 1.8 TSI MT,Kolkata,2011,54895,Petrol,Manual,First,13.14,1798.0,160.0,5.0,7.5,4574.58
3681,Volkswagen CrossPolo 1.5 TDI,Hyderabad,2015,80768,Diesel,Manual,First,20.14,1498.0,88.73,5.0,5.7,10096.0
3682,Maruti Ignis 1.2 Delta,Kochi,2019,12076,Petrol,Manual,First,20.89,1197.0,81.8,5.0,5.5,3019.0
3683,Maruti Swift VDI BSIV,Chennai,2016,49000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,5.9,7000.0
3684,Honda City i VTEC VX Option,Mumbai,2015,42366,Petrol,Manual,First,17.8,1497.0,117.3,5.0,7.75,5295.75
3685,BMW 5 Series 530d Highline Sedan,Ahmedabad,2010,68000,Diesel,Automatic,First,11.5,2993.0,235.0,5.0,18.0,5230.77
3686,Skoda Laura Ambiente,Hyderabad,2008,122397,Diesel,Manual,First,17.5,1896.0,106.0,5.0,4.4,8159.8
3687,Volkswagen Polo GT TSI,Coimbatore,2017,50534,Petrol,Automatic,First,17.21,1197.0,103.5,5.0,8.27,8422.33
3688,Renault Duster 85PS Diesel RxL,Ahmedabad,2014,55300,Diesel,Manual,First,19.87,1461.0,83.8,5.0,4.75,6144.44
3689,Honda City 1.5 S AT,Hyderabad,2008,73095,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,3.8,4873.0
3690,Volkswagen Vento Diesel Highline,Ahmedabad,2011,51100,Diesel,Manual,First,20.54,1598.0,103.6,5.0,3.4,4258.33
3691,Hyundai Grand i10 Sportz,Pune,2016,13436,Petrol,Manual,Second,18.9,1197.0,82.0,5.0,4.7,1919.43
3692,Ford Fiesta 1.4 ZXi Duratec,Pune,2008,76000,Petrol,Manual,Second,16.6,1388.0,68.0,5.0,1.49,5066.67
3693,Hyundai Xcent 1.1 CRDi S,Mumbai,2016,63141,Diesel,Manual,Second,24.4,1120.0,71.0,5.0,4.5,9020.14
3694,Honda Amaze VX i-DTEC,Hyderabad,2014,74885,Diesel,Manual,First,25.8,1498.0,98.6,5.0,5.4,8320.56
3695,Honda City i VTEC CVT VX,Hyderabad,2016,14000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,11.5,2000.0
3696,Renault Fluence 1.5,Pune,2012,56000,Diesel,Manual,Second,20.4,1461.0,108.5,5.0,3.5,5090.91
3697,BMW 5 Series 520d Luxury Line,Ahmedabad,2010,46000,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,16.5,3538.46
3698,Maruti SX4 ZXI MT BSIV,Mumbai,2012,51800,Petrol,Manual,First,15.5,1586.0,103.3,5.0,3.9,4709.09
3699,Honda City ZX CVT,Hyderabad,2007,81000,Petrol,Automatic,First,16.4,1497.0,78.0,5.0,3.25,5062.5
3700,Volkswagen Ameo 1.2 MPI Comfortline,Kochi,2018,17370,Petrol,Manual,First,17.0,1198.0,73.75,5.0,5.84,3474.0
3701,Volkswagen Ameo 1.2 MPI Comfortline,Hyderabad,2016,18456,Petrol,Manual,First,17.0,1198.0,73.75,5.0,5.75,2636.57
3702,Audi A4 2.0 TDI Multitronic,Delhi,2010,59000,Diesel,Automatic,First,16.55,1968.0,140.0,5.0,10.0,4538.46
3703,Maruti Wagon R VXI,Mumbai,2006,141537,Petrol,Manual,Second,18.9,998.0,67.1,5.0,1.05,8325.71
3704,Hyundai Verna SX CRDi AT,Delhi,2013,51000,Diesel,Automatic,First,19.08,1582.0,126.32,5.0,5.64,5100.0
3705,Mercedes-Benz GLC 220d 4MATIC Style,Coimbatore,2019,29311,Diesel,Automatic,First,17.9,2143.0,170.0,5.0,50.97,7327.75
3706,BMW 3 Series Luxury Line,Mumbai,2016,31000,Diesel,Automatic,First,21.76,1995.0,190.0,5.0,29.95,4428.57
3707,Honda Mobilio V Option i DTEC,Mumbai,2014,80000,Diesel,Manual,Second,24.2,1498.0,98.6,7.0,4.85,8888.89
3708,Hyundai Creta 1.6 CRDi AT SX Plus,Hyderabad,2016,33000,Diesel,Automatic,First,17.01,1582.0,126.2,5.0,14.5,4714.29
3709,Honda City 1.5 S MT,Hyderabad,2011,71556,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.5,5963.0
3710,Ford Fiesta 1.4 TDCi EXI,Bangalore,2011,85000,Diesel,Manual,First,17.8,1399.0,68.0,5.0,3.2,7083.33
3711,Maruti Swift Dzire LDI,Chennai,2016,91000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,4.5,13000.0
3712,Mercedes-Benz E-Class E250 CDI Launch Edition,Coimbatore,2015,73187,Diesel,Automatic,First,13.0,2143.0,204.0,5.0,30.72,9148.38
3713,Chevrolet Captiva LT,Jaipur,2009,232000,Diesel,Manual,First,11.5,1991.0,147.9,7.0,3.5,16571.43
3714,Toyota Innova 2.5 V Diesel 7-seater,Bangalore,2007,127079,Diesel,Manual,First,12.8,2494.0,102.0,7.0,6.99,7942.44
3715,Mahindra Quanto C8,Kochi,2014,58816,Diesel,Manual,First,17.21,1493.0,100.0,7.0,3.45,6535.11
3716,Honda City i VTEC V,Kochi,2015,63818,Petrol,Manual,First,17.4,1497.0,117.3,5.0,6.57,7977.25
3717,Audi A4 2.0 TDI 177 Bhp Premium Plus,Kolkata,2014,40000,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,17.5,4444.44
3718,Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2013,77445,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3.75,7744.5
3719,Ford EcoSport 1.5 Petrol Titanium Plus AT,Pune,2017,14000,Petrol,Automatic,First,14.8,1497.0,121.36,5.0,9.99,2333.33
3720,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Kolkata,2012,85122,Diesel,Manual,First,12.99,2494.0,100.0,7.0,8.2,7738.36
3721,Honda City 1.5 EXI,Jaipur,2005,123000,Petrol,Manual,Third,13.0,1493.0,100.0,5.0,1.1,6833.33
3723,Maruti Alto 800 2016-2019 LXI Optional,Chennai,2015,63714,Petrol,Manual,First,24.7,796.0,47.3,5.0,2.45,7964.25
3724,Mercedes-Benz M-Class ML 320 CDI,Pune,2009,53000,Diesel,Automatic,First,8.7,2987.0,224.34,5.0,13.75,3785.71
3725,Maruti Swift Dzire LDI,Kolkata,2017,60000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,3.0,10000.0
3726,Maruti Vitara Brezza ZDi Plus Dual Tone,Ahmedabad,2017,33000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9.25,5500.0
3727,Volvo S60 D5 Summum,Mumbai,2013,31000,Diesel,Automatic,First,13.2,2400.0,215.0,5.0,17.65,3100.0
3728,Toyota Fortuner 4x2 AT,Delhi,2014,79000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,18.25,8777.78
3729,Hyundai i20 Sportz Option Diesel,Kochi,2013,67914,Diesel,Manual,First,23.0,1396.0,90.0,5.0,3.45,6791.4
3730,Audi A4 35 TDI Premium,Bangalore,2015,58970,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,23.75,7371.25
3731,Nissan Terrano XV D Pre,Mumbai,2013,60000,Diesel,Manual,Second,19.64,1461.0,108.5,5.0,5.45,6000.0
3732,Maruti Celerio ZXI AMT,Coimbatore,2017,35225,Petrol,Automatic,First,23.1,998.0,67.04,5.0,5.25,5870.83
3734,Hyundai i10 Sportz AT,Delhi,2012,62282,Petrol,Automatic,First,16.95,1197.0,78.9,5.0,2.9,5662.0
3735,BMW 3 Series 320d,Hyderabad,2010,80000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,14.2,6153.85
3736,Hyundai Grand i10 Sportz,Kochi,2018,43698,Petrol,Manual,First,18.9,1197.0,82.0,5.0,5.8,8739.6
3737,Hyundai Grand i10 Asta Option AT,Coimbatore,2017,28052,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,7.22,4675.33
3738,Hyundai Grand i10 1.2 Kappa Sportz,Coimbatore,2016,29091,Petrol,Manual,First,18.9,1197.0,81.86,5.0,4.87,4155.86
3739,Volkswagen Polo 1.2 MPI Comfortline,Delhi,2013,63000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,3.3,6300.0
3740,Honda City ZX EXi,Hyderabad,2007,91000,Petrol,Manual,Second,17.7,1497.0,78.0,5.0,3.0,5687.5
3741,Mercedes-Benz GLA Class 200 CDI,Hyderabad,2014,30000,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,26.0,3333.33
3742,Maruti Omni 8 Seater BSIV,Hyderabad,2017,24571,Petrol,Manual,First,14.0,796.0,35.0,5.0,2.9,4095.17
3743,Hyundai Verna 1.6 SX VTVT AT,Bangalore,2014,45000,Petrol,Automatic,First,15.74,1591.0,121.3,5.0,7.5,5000.0
3744,Maruti Alto 800 LXI,Hyderabad,2015,24617,Petrol,Manual,First,22.74,796.0,47.3,5.0,2.36,3077.12
3745,Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2017,26927,Diesel,Manual,First,24.3,1248.0,88.5,5.0,11.39,4487.83
3746,Mahindra XUV500 W8 2WD,Kochi,2013,87736,Diesel,Manual,First,15.1,2179.0,140.0,7.0,7.02,8773.6
3747,Maruti Vitara Brezza ZDi,Delhi,2016,35299,Diesel,Manual,First,24.3,1248.0,88.5,5.0,8.0,5042.71
3748,Hyundai i20 1.2 Spotz,Kochi,2017,51612,Petrol,Manual,First,18.6,1197.0,81.83,5.0,7.11,8602.0
3749,Mercedes-Benz E-Class 250 D W 210,Mumbai,1998,55300,Diesel,Automatic,First,10.0,1796.0,157.7,5.0,3.9,2212.0
3750,Maruti Alto LXi,Hyderabad,2009,65090,Petrol,Manual,First,19.7,796.0,46.3,5.0,2.15,4649.29
3751,Honda Amaze S i-Vtech,Kolkata,2013,40000,Petrol,Manual,First,18.0,1198.0,86.7,5.0,3.25,4000.0
3752,Land Rover Range Rover Sport HSE,Kochi,2015,38467,Diesel,Automatic,First,12.65,2993.0,255.0,5.0,70.66,4808.38
3753,Hyundai Grand i10 CRDi Magna,Mumbai,2013,71904,Diesel,Manual,First,24.0,1120.0,70.0,5.0,4.61,7190.4
3754,Honda Civic 2006-2010 1.8 S MT,Mumbai,2008,87000,Petrol,Manual,First,13.5,1799.0,130.0,5.0,2.35,5800.0
3755,Hyundai Grand i10 CRDi Magna,Chennai,2014,33000,Diesel,Manual,Second,24.0,1120.0,70.0,5.0,4.05,3666.67
3756,Maruti 800 AC Uniq,Jaipur,2009,22100,Petrol,Manual,Second,16.1,796.0,37.0,4.0,0.8,1578.57
3757,Toyota Etios Liva Diesel,Hyderabad,2014,59589,Diesel,Manual,First,23.59,1364.0,67.1,5.0,5.6,6621.0
3758,Hyundai i20 Magna 1.4 CRDi,Delhi,2015,44000,Diesel,Manual,First,22.54,1396.0,88.73,5.0,5.35,5500.0
3759,Maruti Alto K10 VXI,Mumbai,2017,12000,Petrol,Manual,First,24.07,998.0,67.1,5.0,3.25,2000.0
3760,BMW X1 sDrive20d,Pune,2012,66000,Diesel,Automatic,Second,17.05,1995.0,184.0,5.0,11.5,6000.0
3761,Maruti Celerio VXI AT,Pune,2016,38009,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.25,5429.86
3762,Skoda Superb Elegance 1.8 TSI AT,Mumbai,2009,35000,Petrol,Automatic,Second,13.7,1798.0,157.75,5.0,4.45,2500.0
3763,Mahindra Xylo E4,Pune,2009,70000,Diesel,Manual,First,14.0,2498.0,112.0,7.0,2.85,5000.0
3764,Mahindra XUV500 W8 2WD,Delhi,2014,86000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,7.85,9555.56
3765,Maruti Swift Dzire VXI,Pune,2016,32000,Petrol,Manual,First,19.1,1197.0,85.8,5.0,5.3,4571.43
3766,Ford Ecosport 1.0 Ecoboost Platinum Edition,Mumbai,2017,15000,Petrol,Manual,First,18.88,999.0,123.24,5.0,8.0,2500.0
3767,Toyota Corolla Altis Diesel D4DG,Coimbatore,2014,69918,Diesel,Manual,First,21.43,1364.0,87.2,5.0,9.43,7768.67
3768,Hyundai i20 2015-2017 1.2 Magna,Pune,2012,39000,Petrol,Manual,First,18.5,1197.0,80.0,5.0,2.75,3545.45
3769,Renault Captur 1.5 Diesel Platine Mono,Mumbai,2018,1011,Diesel,Manual,First,20.37,1461.0,108.45,5.0,13.5,202.2
3770,Mercedes-Benz E-Class 280 CDI,Hyderabad,2009,85000,Diesel,Automatic,First,11.0,2987.0,198.5,5.0,9.99,6071.43
3771,Maruti Baleno RS 1.0 Petrol,Chennai,2017,46663,Petrol,Manual,First,21.1,998.0,100.0,5.0,6.95,7777.17
3772,Nissan Sunny 2011-2014 XL AT Special Edition,Chennai,2015,27000,Petrol,Automatic,First,17.97,1498.0,99.6,5.0,6.75,3375.0
3773,Hyundai Grand i10 AT Asta,Chennai,2015,15000,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,5.5,1875.0
3774,Maruti Ciaz Zeta,Kochi,2018,10575,Petrol,Manual,First,21.56,1462.0,103.25,5.0,9.18,2115.0
3775,Hyundai Xcent 1.2 Kappa S,Jaipur,2014,12500,Petrol,Manual,First,19.1,1197.0,82.0,5.0,4.15,1388.89
3776,Hyundai Verna 1.6 SX CRDi (O),Ahmedabad,2012,52000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,6.5,4727.27
3777,Maruti Wagon R VXI 1.2,Kochi,2015,49818,Petrol,Manual,First,21.5,1197.0,81.8,5.0,4.11,6227.25
3778,Hyundai Verna CRDi,Hyderabad,2008,90000,Diesel,Manual,Second,16.8,1493.0,110.0,5.0,2.25,6000.0
3779,Toyota Etios Liva G,Kochi,2015,52207,Petrol,Manual,First,17.71,1197.0,78.9,5.0,4.56,6525.88
3780,Mahindra Xylo E4 ABS BS III,Pune,2013,167362,Diesel,Manual,First,11.68,2498.0,112.0,7.0,4.0,16736.2
3781,Toyota Etios Liva GD,Coimbatore,2015,49894,Diesel,Manual,First,23.59,1364.0,67.06,5.0,5.27,6236.75
3782,Mahindra Thar DI 4X4,Kochi,2019,13024,Diesel,Manual,First,18.06,2523.0,63.0,7.0,9.11,3256.0
3783,Nissan X-Trail SLX MT,Pune,2010,128000,Diesel,Manual,Second,14.42,1995.0,147.6,5.0,6.2,9846.15
3784,Toyota Innova Crysta 2.8 ZX AT,Kochi,2017,26023,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,19.97,4337.17
3785,Hyundai Creta 1.4 CRDi S,Delhi,2016,42784,Diesel,Manual,First,21.38,1396.0,88.7,5.0,10.17,6112.0
3786,Maruti Swift VDI,Pune,2014,115000,Diesel,Manual,First,28.4,1248.0,74.0,5.0,4.5,12777.78
3787,Hyundai Verna 1.6 CRDI SX Option,Kochi,2019,30529,Diesel,Manual,First,23.9,1582.0,126.2,5.0,14.28,7632.25
3788,Maruti Alto LXi BSIII,Kochi,2012,14814,Petrol,Manual,Second,19.7,796.0,46.3,5.0,2.47,1346.73
3789,Maruti S Cross DDiS 200 Alpha,Ahmedabad,2016,58000,Diesel,Manual,First,23.65,1248.0,88.5,5.0,7.9,8285.71
3790,Hyundai EON Era,Hyderabad,2011,68128,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.3,5677.33
3791,Nissan Terrano XL,Hyderabad,2013,63220,Petrol,Manual,First,13.24,1598.0,102.5,5.0,6.5,6322.0
3792,Hyundai EON Era,Hyderabad,2016,30000,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.25,4285.71
3793,Tata Zest Quadrajet 1.3 XT,Bangalore,2017,27768,Diesel,Manual,First,20.65,1248.0,88.7,5.0,5.85,4628.0
3794,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Hyderabad,2014,53000,Diesel,Automatic,Second,14.21,2143.0,203.0,5.0,29.0,5888.89
3795,Audi Q5 2.0 TDI Premium Plus,Coimbatore,2014,87652,Diesel,Automatic,Second,14.16,1968.0,174.3,5.0,25.71,9739.11
3796,Ford Fiesta 1.6 ZXi Leather,Chennai,2008,94873,Petrol,Manual,Second,15.3,1596.0,101.0,5.0,1.85,6324.87
3797,BMW 3 Series 320d Prestige,Mumbai,2015,56000,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,22.75,7000.0
3798,Maruti Baleno RS 1.0 Petrol,Kochi,2018,18678,Petrol,Manual,First,21.1,998.0,100.0,5.0,8.32,3735.6
3799,Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Delhi,2014,30000,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,26.0,3333.33
3801,Hyundai i10 Sportz 1.2,Hyderabad,2013,59000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.45,5900.0
3802,Hyundai Grand i10 Asta Option,Mumbai,2017,13000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,5.15,2166.67
3803,Honda Brio S MT,Kochi,2014,74325,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3.51,8258.33
3804,Hyundai i20 Magna 1.4 CRDi (Diesel),Kolkata,2015,45000,Diesel,Manual,First,21.9,1396.0,88.76,5.0,3.45,5625.0
3805,Volkswagen Polo Petrol Highline 1.2L,Pune,2013,57000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3.75,5700.0
3806,Honda City 1.5 EXI,Pune,2001,125943,Petrol,Manual,Second,13.0,1493.0,100.0,5.0,1.45,5724.68
3807,Skoda Octavia Ambiente 1.9 TDI,Delhi,2008,80000,Diesel,Manual,First,18.7,1896.0,66.0,5.0,2.2,5333.33
3808,Ford Endeavour 2.5L 4X2,Hyderabad,2010,154000,Diesel,Manual,First,13.1,2499.0,141.0,7.0,7.99,11846.15
3809,Chevrolet Cruze LTZ,Bangalore,2013,62000,Diesel,Manual,Second,18.3,1991.0,147.9,5.0,6.75,6200.0
3810,Honda CR-V AT With Sun Roof,Kolkata,2013,27000,Petrol,Automatic,First,14.0,1497.0,98.6,5.0,11.99,2700.0
3811,Honda Mobilio V i DTEC,Kolkata,2014,45000,Diesel,Manual,First,24.2,1498.0,98.6,7.0,5.0,5000.0
3812,Maruti Ertiga VDI,Pune,2012,105000,Diesel,Manual,Second,20.77,1248.0,88.76,7.0,5.9,9545.45
3813,Hyundai Grand i10 Sportz,Mumbai,2013,26000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,3.75,2600.0
3814,Jaguar XF 3.0 Litre S Premium Luxury,Mumbai,2014,30900,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,29.5,3433.33
3815,Honda Amaze VX i-Vtech,Chennai,2014,48000,Petrol,Manual,First,18.0,1198.0,86.7,5.0,4.75,5333.33
3816,Audi A6 2.7 TDI,Pune,2011,112719,Diesel,Automatic,First,12.4,2698.0,179.5,5.0,11.5,9393.25
3817,Hyundai i20 1.2 Spotz,Chennai,2017,5000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.95,833.33
3818,Volkswagen Ameo 1.2 MPI Highline Plus 16,Mumbai,2016,16000,Petrol,Manual,First,17.0,1198.0,73.75,5.0,5.4,2285.71
3819,Renault Fluence 2.0,Jaipur,2011,63000,Petrol,Automatic,First,13.4,1997.0,135.1,5.0,4.75,5250.0
3820,Maruti Alto K10 VXI,Chennai,2011,28300,Petrol,Manual,First,24.07,998.0,67.1,5.0,2.15,2358.33
3821,Maruti Alto Std,Jaipur,2005,49000,Petrol,Manual,First,19.7,796.0,46.3,5.0,0.9,2722.22
3822,Maruti Wagon R VXI BS IV,Kolkata,2016,12501,Petrol,Manual,First,20.51,998.0,67.04,5.0,3.5,1785.86
3823,Fiat Linea 1.3 Emotion,Kochi,2016,56628,Diesel,Manual,First,20.4,1248.0,92.0,5.0,5.85,8089.71
3824,Maruti Swift Dzire Vdi BSIV,Pune,2010,105000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,3.15,8076.92
3825,Renault Scala Diesel RxL,Pune,2016,52126,Diesel,Manual,First,21.64,1461.0,84.8,5.0,6.0,7446.57
3826,Hyundai i20 Magna,Kolkata,2010,38000,Petrol,Manual,First,18.5,1197.0,80.0,5.0,2.23,2923.08
3827,Hyundai Xcent 1.2 Kappa SX Option,Bangalore,2016,50000,Petrol,Manual,First,19.1,1197.0,82.0,5.0,2.5,7142.86
3828,Maruti Wagon R LXI,Kochi,2015,50230,Petrol,Manual,First,18.9,998.0,67.1,5.0,3.87,6278.75
3829,Mahindra XUV500 W8 2WD,Ahmedabad,2014,31000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,9.5,3444.44
3830,Toyota Fortuner 4x2 AT,Delhi,2014,79000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,17.75,8777.78
3831,Renault Duster 110PS Diesel RxZ Plus,Delhi,2012,130000,Diesel,Manual,First,19.64,1461.0,108.45,5.0,3.75,11818.18
3832,Hyundai Santro Xing GLS,Chennai,2010,115000,Petrol,Manual,Second,17.92,1086.0,62.1,5.0,1.5,8846.15
3833,Hyundai Verna 1.6 SX VTVT,Pune,2013,41500,Petrol,Manual,Second,17.01,1591.0,121.3,5.0,5.0,4150.0
3834,BMW X1 sDrive 20d Exclusive,Pune,2014,54385,Diesel,Automatic,Second,15.06,1995.0,177.0,5.0,17.0,6042.78
3835,Honda Civic 2006-2010 1.8 V AT,Kochi,2011,56361,Petrol,Automatic,First,12.9,1799.0,130.0,5.0,4.38,4696.75
3836,Audi A6 35 TFSI Matrix,Delhi,2018,22000,Petrol,Automatic,First,15.26,1798.0,187.74,5.0,41.5,4400.0
3837,Maruti Wagon R LXI BS IV,Kolkata,2017,8000,Petrol,Manual,First,20.51,998.0,67.04,5.0,3.0,1333.33
3838,Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2018,28741,Diesel,Manual,First,24.3,1248.0,88.5,5.0,11.0,5748.2
3839,Land Rover Discovery 3 TDV6 Diesel Automatic,Pune,2012,117236,Diesel,Automatic,Second,11.8,2720.0,190.0,7.0,14.0,10657.82
3840,Maruti Dzire New,Pune,2016,30500,Diesel,Automatic,First,26.59,1248.0,74.0,5.0,7.65,4357.14
3841,Hyundai Verna VTVT 1.6 SX,Kolkata,2018,5000,Petrol,Manual,First,17.0,1591.0,121.3,5.0,8.7,1000.0
3842,Maruti Ertiga ZDI Plus,Hyderabad,2016,42000,Diesel,Manual,First,25.47,1248.0,88.5,7.0,9.9,6000.0
3843,Hyundai Accent GLE,Mumbai,2010,32773,Petrol,Manual,First,13.2,1495.0,94.0,5.0,2.05,2521.0
3844,Hyundai i20 1.2 Sportz,Kolkata,2016,19008,Petrol,Manual,First,17.0,1197.0,80.0,5.0,5.25,2715.43
3845,Hyundai Verna VTVT 1.6 SX,Kochi,2012,32542,Petrol,Manual,First,17.0,1591.0,121.3,5.0,5.77,2958.36
3846,Maruti Alto LX,Hyderabad,2010,94753,Petrol,Manual,First,19.7,796.0,46.3,5.0,1.95,7288.69
3847,Mahindra Scorpio VLX,Ahmedabad,2011,70000,Diesel,Manual,Second,12.05,2179.0,120.0,8.0,7.45,5833.33
3848,Maruti Wagon R LXI,Delhi,2012,68347,Petrol,Manual,First,18.9,998.0,67.1,5.0,2.6,6213.36
3849,Hyundai i20 1.2 Sportz,Ahmedabad,2011,72000,Petrol,Manual,Second,17.0,1197.0,80.0,5.0,3.25,6000.0
3850,Maruti Ritz VDi,Hyderabad,2010,75014,Diesel,Manual,First,21.1,1248.0,73.9,5.0,3.85,5770.31
3851,Renault Koleos 2.0 Diesel,Delhi,2013,65000,Diesel,Automatic,Second,13.73,1995.0,148.0,5.0,7.5,6500.0
3852,BMW 3 Series 320d,Kochi,2012,55598,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,11.5,5054.36
3853,Honda Brio V MT,Pune,2013,50000,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3.25,5000.0
3854,Hyundai Sonata GOLD,Chennai,2003,44200,Petrol,Manual,Second,11.7,1997.0,134.0,5.0,1.5,2210.0
3855,Maruti Swift Dzire VDi,Jaipur,2014,65000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,5.31,7222.22
3856,Mahindra XUV500 W8 4WD,Hyderabad,2013,49000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,9.0,4900.0
3857,Hyundai i10 Sportz 1.1L,Kolkata,2016,7200,Petrol,Manual,First,19.81,1086.0,68.05,5.0,3.59,1028.57
3858,Maruti Ciaz ZXi Plus,Kochi,2016,43152,Petrol,Manual,First,20.73,1373.0,91.1,5.0,7.35,6164.57
3859,Toyota Innova 2.5 V Diesel 8-seater,Pune,2013,112000,Diesel,Manual,First,12.8,2494.0,102.0,8.0,12.0,11200.0
3860,Hyundai Grand i10 Sportz,Coimbatore,2017,23540,Petrol,Manual,First,18.9,1197.0,82.0,5.0,6.02,3923.33
3861,Chevrolet Optra Magnum 2.0 LS BSIII,Coimbatore,2008,82160,Diesel,Manual,First,16.52,1991.0,123.7,5.0,2.57,5477.33
3862,Mahindra Ssangyong Rexton RX5,Pune,2013,57000,Diesel,Manual,First,12.83,2696.0,162.0,7.0,12.45,5700.0
3863,Mahindra XUV500 W8 2WD,Coimbatore,2015,39335,Diesel,Manual,First,15.1,2179.0,140.0,7.0,12.63,4916.88
3864,Honda City i VTEC SV,Bangalore,2014,62000,Petrol,Manual,Second,17.4,1497.0,117.3,5.0,7.75,6888.89
3865,Ford Ecosport 1.5 DV5 MT Titanium,Delhi,2014,60000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,5.5,6666.67
3866,Hyundai i20 Sportz 1.2,Kolkata,2015,35000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,4.43,4375.0
3867,Mercedes-Benz CLA 200 CDI Sport,Kochi,2016,32345,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,24.51,4620.71
3868,Hyundai EON Magna,Ahmedabad,2014,47000,Petrol,Manual,First,22.0,814.0,55.0,5.0,2.65,5222.22
3870,Toyota Etios G Safety,Delhi,2011,36000,Petrol,Manual,First,17.6,1496.0,88.7,5.0,3.2,3000.0
3871,Maruti Swift Dzire Tour LDI,Chennai,2016,75000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,4.25,10714.29
3872,Maruti Alto LXi,Kolkata,2008,38000,Petrol,Manual,First,19.7,796.0,46.3,5.0,1.1,2533.33
3873,Maruti Celerio ZXI,Chennai,2015,57818,Petrol,Manual,First,23.1,998.0,67.04,5.0,4.3,7227.25
